PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PRECTOTCORR_SUM,1998,10,77.5,0.93,0.91,1.61,14.87,120.94,157.24,96.99,177.58,257.08,220.99,156.18,146.55,1351.87
PRECTOTCORR_SUM,1998,10.5,75,5.32,0.58,3.64,36.7,143.03,518.3,318.72,268.26,325.83,239.94,114.62,120.2,2095.14
PRECTOTCORR_SUM,1998,10.5,75.625,1.32,1.99,4.5,31.9,157.42,497.24,332.9,268.09,406.46,303.7,107.91,110.53,2223.96
PRECTOTCORR_SUM,1998,10.5,76.25,0.11,3.74,6.22,24.4,164.3,457.56,337.99,248.76,422.26,330.33,96.87,86.53,2179.07
PRECTOTCORR_SUM,1998,10.5,76.875,0.28,2.54,3.95,20.06,110.59,247.86,191.09,169.03,277.75,225.77,115.35,94.64,1458.91
PRECTOTCORR_SUM,1998,10.5,77.5,0.74,0.7,1.39,12.07,58.51,71.29,69.84,117.89,147.58,117.01,131.2,125.79,854.01
PRECTOTCORR_SUM,1998,11,75,3.06,0.79,3.78,32.78,141.62,613.77,445.07,296.71,356.85,242.81,101.36,100.74,2339.34
PRECTOTCORR_SUM,1998,11,75.625,0.86,1.56,5.28,26.41,150.72,579.59,463.71,273.46,391.48,282.31,92.36,99.2,2366.94
PRECTOTCORR_SUM,1998,11,76.25,0.05,2.34,6.49,16.76,137.99,460.81,411.24,214.02,345.78,268.14,85.51,84.85,2033.98
PRECTOTCORR_SUM,1998,11,76.875,0.18,1.36,3.45,16.91,75.8,178.32,183.49,117.32,181.22,149.79,110.14,93.39,1111.37
PRECTOTCORR_SUM,1998,11,77.5,0.59,0.44,1.16,12.68,40.11,30.02,60.72,94.24,100.13,76.28,127.86,118.36,662.59
PRECTOTCORR_SUM,1998,11.5,75,2.39,1.13,4.3,25.83,151.19,761.64,611.61,342.96,406.98,272.8,89.15,78.13,2748.11
PRECTOTCORR_SUM,1998,11.5,75.625,1.12,1.58,5.86,18.86,154.67,724.81,620.93,313.02,426.13,299.76,78.17,77.49,2722.4
PRECTOTCORR_SUM,1998,11.5,76.25,0.01,1.64,6.03,12.67,123.26,477.1,462.24,218.96,326.92,247.78,70.98,73.12,2020.71
PRECTOTCORR_SUM,1998,11.5,76.875,0.11,0.79,2.9,19.57,70.38,146.72,184.45,123.38,155.28,132.64,97.2,82.47,1015.89
PRECTOTCORR_SUM,1998,11.5,77.5,0.45,0.31,1,19.16,54.22,31.28,84.64,127.1,113.07,88.96,124.87,108.72,753.78
PRECTOTCORR_SUM,1998,12,75,2.25,1.09,3.8,20.59,148.87,905.94,748.52,399.29,456.42,295.91,82.7,58.41,3123.79
PRECTOTCORR_SUM,1998,12,75.625,1.04,1.3,4.82,14.12,140.3,841.83,733.55,363.19,461.95,304.67,67.8,56.21,2990.78
PRECTOTCORR_SUM,1998,12,76.25,0.01,1.08,4.27,15.09,100.76,463.21,468.94,245.19,314.3,223.09,58.33,54.95,1949.22
PRECTOTCORR_SUM,1998,12,76.875,0.07,0.51,2.09,31.1,77.2,130.12,195.98,175.73,160.19,136.5,74.79,59.99,1044.27
PRECTOTCORR_SUM,1998,12,77.5,0.29,0.28,0.8,34.34,79.35,49.01,134.08,202.08,146.89,119.32,103.8,84.12,954.36
PRECTOTCORR_SUM,1998,12.5,75,1.11,0.67,2.12,14.93,119.95,1033.64,853.44,444.05,527.18,308.06,74.87,43.42,3423.44
PRECTOTCORR_SUM,1998,12.5,75.625,0.28,0.72,2.54,11.18,103.85,920.25,797.42,404.04,504.72,295.51,61.19,41.03,3142.73
PRECTOTCORR_SUM,1998,12.5,76.25,0,0.58,2.26,19.32,76.66,428.05,447.31,274.72,298.24,197.52,50.28,37.11,1832.05
PRECTOTCORR_SUM,1998,12.5,76.875,0.03,0.31,1.21,45.88,85.57,116.18,209.65,242.23,173.7,148.67,56.26,37.93,1117.62
PRECTOTCORR_SUM,1998,12.5,77.5,0.14,0.23,0.52,52.57,99.46,66.69,183.38,282.19,176.04,147.92,74.63,53.18,1136.95
PRECTOTCORR_SUM,1998,8.5,75,9.54,1.24,2.72,29.91,136.26,300.96,170.8,205.18,286.79,203.32,109.34,136.68,1592.74
PRECTOTCORR_SUM,1998,8.5,75.625,3.28,1.05,1.95,30.04,167.37,316.04,137.76,231.33,351.77,282.54,142.95,147.08,1813.16
PRECTOTCORR_SUM,1998,8.5,76.25,2.46,1.27,2.01,45.59,237.21,311.63,132.1,218.56,372.79,349.84,187.07,162.64,2023.17
PRECTOTCORR_SUM,1998,8.5,76.875,2.65,0.88,0.68,58.39,292.85,290.88,127.45,208.73,392.26,393.27,233.23,176.07,2177.34
PRECTOTCORR_SUM,1998,8.5,77.5,2.78,0.51,0.61,50.18,288.87,261.38,119.84,193.64,366.08,377.54,250.38,188.73,2100.54
PRECTOTCORR_SUM,1998,9,75,9.19,1.01,2.95,32.03,146.33,317.87,164.81,188.04,273.77,230.71,116.39,138.42,1621.52
PRECTOTCORR_SUM,1998,9,75.625,3.39,1.24,3.2,33.63,184.83,339.86,138.8,224.04,369.35,321.41,157.54,138.96,1916.25
PRECTOTCORR_SUM,1998,9,76.25,2.21,2.68,3.98,42.72,251.26,363.18,147.15,253.74,452.46,418.6,180.66,139.76,2258.4
PRECTOTCORR_SUM,1998,9,76.875,1.91,2.16,2.14,46.56,282.99,334.09,141.12,246.81,460.92,440.79,205.77,153.82,2319.08
PRECTOTCORR_SUM,1998,9,77.5,2.2,0.56,0.84,36.56,263.02,263.98,120.4,210.62,377.96,374.13,232.7,186.9,2069.87
PRECTOTCORR_SUM,1998,9.5,75,8.4,0.95,3.67,34.05,161.79,353.07,179.34,209.15,286.69,268.26,133.11,138.62,1777.1
PRECTOTCORR_SUM,1998,9.5,75.625,2.77,2.86,3.74,34.35,206.74,413.58,176.64,269.69,469.01,405.58,154.23,119.53,2258.72
PRECTOTCORR_SUM,1998,9.5,76.25,0.81,5.46,5.24,35.95,257.63,454.14,199.13,316.95,595.12,511.04,141.01,104.89,2627.37
PRECTOTCORR_SUM,1998,9.5,76.875,0.92,3.7,3.75,33.08,249.3,374.13,169.49,283.44,513.78,459.59,161.97,124.08,2377.23
PRECTOTCORR_SUM,1998,9.5,77.5,1.39,0.78,1.45,22.65,204.27,238.82,117.19,220.02,357.17,330.6,197.7,173.81,1865.85
PRECTOTCORR_SUM,1999,10,75,5.03,11.99,15.64,89.28,346.87,275.59,341.34,125.76,71.32,329.43,81.87,24.04,1718.16
PRECTOTCORR_SUM,1999,10,75.625,1.52,11.29,24.81,105.79,337.99,387.89,303.86,133.56,56.57,449.25,106.74,26.66,1945.93
PRECTOTCORR_SUM,1999,10,76.25,0.54,5.81,37.57,106.36,333.45,459.16,282.46,126.15,43.52,573.56,128.27,33.99,2130.84
PRECTOTCORR_SUM,1999,10,76.875,1.32,9.17,31.65,89.58,262.44,344.12,193.13,91.1,34.92,516.96,128.73,33.17,1736.29
PRECTOTCORR_SUM,1999,10,77.5,2.77,15.15,18.14,68.37,180.54,190.42,90.18,54.4,31.6,383.65,123.68,31.4,1190.3
PRECTOTCORR_SUM,1999,10.5,75,4.72,7.67,13.68,82.21,368.09,313.5,413.6,146.8,78.16,319.38,83.57,19.1,1850.48
PRECTOTCORR_SUM,1999,10.5,75.625,1.73,6.4,18.96,88.48,319.84,382.88,359.75,144.48,59.89,389.03,94.27,20.19,1885.9
PRECTOTCORR_SUM,1999,10.5,76.25,0.13,3,28.76,79.45,273.01,399.71,306.58,123.38,40.39,481.7,98.19,23.92,1858.22
PRECTOTCORR_SUM,1999,10.5,76.875,0.42,3.84,21.4,61.4,170.53,228.85,161.28,72.4,28.47,420.39,105.24,26.86,1301.08
PRECTOTCORR_SUM,1999,10.5,77.5,1.04,6.26,9.36,44.96,97.41,83.75,47.9,36.1,26.48,298.76,108.4,29.9,790.32
PRECTOTCORR_SUM,1999,11,75,5.68,5.52,15,69.96,420.59,394.57,517.7,170.72,78.23,327.98,71.79,13.75,2091.49
PRECTOTCORR_SUM,1999,11,75.625,2.23,4.53,18.59,70.51,351.39,435.79,461.85,160.09,59.16,370.05,75.47,13.47,2023.13
PRECTOTCORR_SUM,1999,11,76.25,0.06,2.9,24.42,59.25,252.21,374.88,342.9,116.48,34.95,412.19,74.03,15.25,1709.52
PRECTOTCORR_SUM,1999,11,76.875,0.13,3,15.27,45.73,119.04,150.61,132.44,51.22,24.34,342.64,89.54,20.45,994.41
PRECTOTCORR_SUM,1999,11,77.5,0.34,3.93,4.78,38.26,65.99,37.67,29.45,26.25,30.35,257.95,102.08,27.25,624.3
PRECTOTCORR_SUM,1999,11.5,75,6.15,4.44,17.69,52.14,496.55,511.83,686.61,204.5,81.64,361.81,54.99,9.73,2488.08
PRECTOTCORR_SUM,1999,11.5,75.625,2.66,3.8,20.43,51.6,420.66,533.81,624.41,192.61,64.26,386.78,55.72,8.56,2365.3
PRECTOTCORR_SUM,1999,11.5,76.25,0.01,3.22,21.58,45.95,259.97,376.44,390.39,123.46,39,362.7,56.8,9.79,1689.31
PRECTOTCORR_SUM,1999,11.5,76.875,0.03,3.89,12.45,42.52,112.59,122.62,125.1,45.25,36.15,286.68,75.56,15.3,878.14
PRECTOTCORR_SUM,1999,11.5,77.5,0.12,4.87,3.58,45.01,77.46,41.53,40.19,31.75,55.48,247.58,97.29,24.31,669.17
PRECTOTCORR_SUM,1999,12,75,5.05,3.71,15.68,33.79,533.2,630.43,879.21,263.67,99.93,409.92,48.22,6.58,2929.39
PRECTOTCORR_SUM,1999,12,75.625,2.08,3.33,17.17,32.74,455.81,620.13,794.9,250.53,84.49,403.49,45.29,5.03,2714.99
PRECTOTCORR_SUM,1999,12,76.25,0,3.81,16.17,34.86,259.59,363.34,431.07,145.54,59.36,306.94,43.82,6.03,1670.53
PRECTOTCORR_SUM,1999,12,76.875,0.01,5.64,9.51,44.81,125.78,114.56,131.35,54.03,71.33,231.04,57.44,10.19,855.69
PRECTOTCORR_SUM,1999,12,77.5,0.1,7,2.98,55.72,105.2,60.81,67.04,47.98,103.51,222.2,81.37,19.08,772.99
PRECTOTCORR_SUM,1999,12.5,75,2.29,3.12,9.07,17.81,513.39,751.59,1074.03,365.36,129.31,438.96,48.18,3.38,3356.49
PRECTOTCORR_SUM,1999,12.5,75.625,0.58,3.03,9.81,17.02,440.38,688.5,952.95,338.01,116.06,400.4,42.65,2.54,3011.93
PRECTOTCORR_SUM,1999,12.5,76.25,0,4.27,9.96,25.97,243.38,333.86,457.06,169.2,90.24,262.12,34.91,3.52,1634.49
PRECTOTCORR_SUM,1999,12.5,76.875,0.01,7.44,6.19,48.21,138.36,108.15,139.15,66.93,120,191.63,43.32,5.95,875.34
PRECTOTCORR_SUM,1999,12.5,77.5,0.12,9.33,1.99,63.23,129.36,77.63,92.92,65.51,155.74,182.3,60.68,12.38,851.19
PRECTOTCORR_SUM,1999,8.5,75,10.68,25.78,21.64,71.83,289.58,260.77,210.57,103.15,64.81,320.29,81.17,35.39,1495.66
PRECTOTCORR_SUM,1999,8.5,75.625,8.17,39.75,23.72,86.2,294.42,367.97,203.28,107.25,48.62,392.39,108.68,30.82,1711.27
PRECTOTCORR_SUM,1999,8.5,76.25,9.71,47.61,29.38,102.17,323.38,390.77,189.32,94.46,43.43,417.72,126.12,25.47,1799.54
PRECTOTCORR_SUM,1999,8.5,76.875,10.14,51.95,30.29,112.99,345,378.04,156.32,76.28,37.62,421.95,121.3,16.91,1758.79
PRECTOTCORR_SUM,1999,8.5,77.5,12.69,56.17,28.67,114.81,335.2,352.73,138.7,67.73,37.95,405.02,116.95,15.05,1681.67
PRECTOTCORR_SUM,1999,9,75,9.03,18.96,19.67,75.8,311.14,257.81,232.2,107.84,62.42,335.35,74.39,29.63,1534.24
PRECTOTCORR_SUM,1999,9,75.625,6.24,35.11,25.48,97.14,319.88,366.94,220.18,117.55,49.98,424.34,101.54,23.46,1787.84
PRECTOTCORR_SUM,1999,9,76.25,6.72,39.58,36.35,115.78,352.02,422.89,208.38,103.7,43,493.23,132.42,26.13,1980.2
PRECTOTCORR_SUM,1999,9,76.875,6.98,40.15,36.01,117.31,352.77,408.54,171.32,81.06,35.61,488.63,134.25,23.62,1896.25
PRECTOTCORR_SUM,1999,9,77.5,9.84,47.23,29.06,110.73,323.22,348.81,139.4,69.47,37.08,431.17,126,20.07,1692.08
PRECTOTCORR_SUM,1999,9.5,75,7.9,16.52,17.9,90.3,329.53,254.81,267.69,111.88,63.15,337.24,75.83,27.06,1599.81
PRECTOTCORR_SUM,1999,9.5,75.625,2.71,20.99,28.79,113.51,348.98,389.31,250.12,120.31,49.9,478.48,110.44,27.59,1941.13
PRECTOTCORR_SUM,1999,9.5,76.25,2.44,17.67,42.93,123.97,373.82,476.79,242.63,112.14,41.02,596.94,146.43,36.33,2213.11
PRECTOTCORR_SUM,1999,9.5,76.875,3.53,22.14,38.95,113.53,338.38,419.45,195.05,90.41,35.87,554.83,144.35,33,1989.49
PRECTOTCORR_SUM,1999,9.5,77.5,5.9,30.99,26.44,96.09,275.07,302.76,128.32,67.55,35.98,446,133.6,27.85,1576.55
PRECTOTCORR_SUM,2000,10,75,21.94,43.6,12.78,68.86,129.65,287.84,157.77,338.83,185.97,145.25,132.43,26.04,1550.96
PRECTOTCORR_SUM,2000,10,75.625,15.71,110.93,21.99,53.99,128.42,351.17,146.09,418.09,155.24,173.86,127.58,25.53,1728.6
PRECTOTCORR_SUM,2000,10,76.25,19.28,183.43,28.32,37.83,137.1,394.78,116.7,458.86,123.69,194.33,116.66,27.85,1838.83
PRECTOTCORR_SUM,2000,10,76.875,16.52,167.75,24.74,37.62,105.41,277.84,85.79,367.37,111.06,164.17,105.24,34.87,1498.38
PRECTOTCORR_SUM,2000,10,77.5,11.83,106.48,16.12,37.6,75.62,124.17,79.43,201.68,116.83,132.16,123.5,51.06,1076.48
PRECTOTCORR_SUM,2000,10.5,75,15.5,36.07,10.44,61.88,151.61,339.01,198.3,345.77,207.94,160.6,130.93,21.42,1679.47
PRECTOTCORR_SUM,2000,10.5,75.625,10.46,65.73,13.66,51,130.64,365.07,184.9,382.57,153.08,172.29,135.76,18.42,1683.58
PRECTOTCORR_SUM,2000,10.5,76.25,11.03,109.41,14.97,36.85,110.48,367.92,149.68,396.47,110.36,175.77,126.26,20.4,1629.6
PRECTOTCORR_SUM,2000,10.5,76.875,10.36,113.2,11.93,29.27,77.52,201.85,86.39,284.15,92.13,133.54,103.34,27,1170.68
PRECTOTCORR_SUM,2000,10.5,77.5,9.53,78.85,6.64,20.85,62.28,56.07,68.52,122.5,98.29,106.58,111.35,43.28,784.74
PRECTOTCORR_SUM,2000,11,75,12.05,27.77,8.09,57.69,166.26,441.12,237.06,358.77,202.04,184.17,104.4,26.1,1825.52
PRECTOTCORR_SUM,2000,11,75.625,7.27,35.3,8.07,50.38,129.39,440.13,228.69,368.97,144.72,184.05,121.96,23.14,1742.07
PRECTOTCORR_SUM,2000,11,76.25,4.87,58.47,6,37.76,83.15,364.47,176.69,347.53,95.55,165.66,124.7,23.89,1488.74
PRECTOTCORR_SUM,2000,11,76.875,5.17,77.33,4.26,28.17,49.51,141.05,79.77,219.58,79.69,115.89,99.2,25.59,925.21
PRECTOTCORR_SUM,2000,11,77.5,6.67,67.77,1.98,18.44,50.14,23.88,60.89,92.95,95.47,104.21,100.92,39.4,662.72
PRECTOTCORR_SUM,2000,11.5,75,11.68,20.68,5.01,53.35,179.55,587.7,290.68,384.37,189.61,206.3,73.92,35.83,2038.68
PRECTOTCORR_SUM,2000,11.5,75.625,6.69,22.19,4.12,46.56,137.28,568.29,286.17,386.83,138.98,200.13,92.97,34.03,1924.24
PRECTOTCORR_SUM,2000,11.5,76.25,2.42,37.02,1.93,34.64,74.1,378.76,200.15,322.92,86.43,162.62,101.77,29.39,1432.15
PRECTOTCORR_SUM,2000,11.5,76.875,2.71,61.05,1.41,28.9,41.42,115.49,83.13,189.95,85.68,120.37,83.56,25.89,839.56
PRECTOTCORR_SUM,2000,11.5,77.5,4.59,67.7,0.7,25.04,50.2,26.68,70.31,109.49,117.8,130.64,87.11,36.34,726.6
PRECTOTCORR_SUM,2000,12,75,11.92,16.68,2.5,46.27,193.2,715.7,365.77,418.55,185.93,211.35,49.15,37.26,2254.28
PRECTOTCORR_SUM,2000,12,75.625,6.8,15.95,1.36,38.3,151.62,670.43,354.15,413.08,136.29,199.84,59.97,34.73,2082.52
PRECTOTCORR_SUM,2000,12,76.25,1.75,27.3,0.44,28.82,78.14,374.11,219.21,305.46,87.01,155.34,64.71,26.02,1368.31
PRECTOTCORR_SUM,2000,12,76.875,1.65,49.48,0.36,31.72,47.72,105.77,99.74,182.09,113.38,138.41,55.87,22.93,849.12
PRECTOTCORR_SUM,2000,12,77.5,2.89,64.11,0.26,36.43,56.23,43.32,94.19,144.36,156.66,170.45,62.44,30.15,861.49
PRECTOTCORR_SUM,2000,12.5,75,9.87,12.69,1.32,33.28,200.04,829.16,458.87,464.14,160.85,198.09,26.96,25.23,2420.5
PRECTOTCORR_SUM,2000,12.5,75.625,5.77,12.71,0.53,26.27,163.17,743.95,425.16,443.7,120.55,183.96,30.56,20.87,2177.2
PRECTOTCORR_SUM,2000,12.5,76.25,1.83,23.68,0.1,22.73,84.77,353.72,230.81,295.02,99.18,147.42,32.58,16.73,1308.57
PRECTOTCORR_SUM,2000,12.5,76.875,1.09,42.45,0.06,36.4,56.82,98.96,117.68,188.53,154.08,161.55,30.22,17.64,905.48
PRECTOTCORR_SUM,2000,12.5,77.5,1.51,57.95,0.06,48.06,60.57,60.25,117.6,177.28,193.71,202.51,35.38,22.47,977.35
PRECTOTCORR_SUM,2000,8.5,75,35.16,73.06,26.75,84.93,102.31,217.18,91.18,276.33,134.24,115.07,110.15,24.6,1290.96
PRECTOTCORR_SUM,2000,8.5,75.625,14.08,110.36,41.25,84.66,81.66,229.59,98.25,321.8,133.73,133.47,113.94,31.58,1394.37
PRECTOTCORR_SUM,2000,8.5,76.25,8.61,122.89,41.57,96.19,58.46,243.2,83.47,333.64,135.29,152.28,114.24,45.79,1435.63
PRECTOTCORR_SUM,2000,8.5,76.875,4.28,107.35,36.21,109,26.57,251.39,63.93,340.98,131.87,164.68,105.49,55.34,1397.09
PRECTOTCORR_SUM,2000,8.5,77.5,2.67,93.98,33.88,111.44,15.75,224.73,59.11,325.19,130.7,154.24,106.58,47.48,1305.75
PRECTOTCORR_SUM,2000,9,75,31.39,61.08,20.3,81.88,100.81,224.52,98.81,307.72,132.93,121.95,103.37,28.68,1313.44
PRECTOTCORR_SUM,2000,9,75.625,13.12,108.7,37.61,84.14,80.31,254.6,109.52,383.43,140.22,143.98,107.09,32.65,1495.37
PRECTOTCORR_SUM,2000,9,76.25,12.73,160.19,43.86,85.86,79.6,289.92,87.59,407.75,138.65,167.81,110.84,43.99,1628.79
PRECTOTCORR_SUM,2000,9,76.875,10.39,151.52,38.11,89.43,57.44,277.73,63.81,379.32,127.86,171.67,105.35,54.85,1527.48
PRECTOTCORR_SUM,2000,9,77.5,5.97,110.89,32.24,96.15,37.69,214.23,66.27,318.71,132.94,157.19,115.46,55.61,1343.35
PRECTOTCORR_SUM,2000,9.5,75,28.09,51.51,16.12,78.42,107.66,249.14,114.97,329.88,152.01,134.02,112.24,30.32,1404.38
PRECTOTCORR_SUM,2000,9.5,75.625,17.68,132.99,30.68,66.48,108.02,320.29,111.65,426.36,147.2,169.02,110.37,34.07,1674.81
PRECTOTCORR_SUM,2000,9.5,76.25,21.43,215.98,39.97,54.16,126.33,373.07,85.82,470.64,131.41,195.23,110.05,39,1863.09
PRECTOTCORR_SUM,2000,9.5,76.875,17.48,193.39,35.92,59.35,98.78,308.03,71.63,408.34,122.8,179.28,106.75,46.6,1648.35
PRECTOTCORR_SUM,2000,9.5,77.5,10.63,124.91,26.62,67.26,67.87,189.08,77.8,284.11,131.65,154.46,127,57.76,1319.15
PRECTOTCORR_SUM,2001,10,75,36.07,18.63,3.28,206.16,219.18,375.58,271.68,151.92,183.62,161,109.63,16.16,1752.91
PRECTOTCORR_SUM,2001,10,75.625,31.06,30.83,1.54,244.81,243.75,548.42,336.78,169.07,240.05,284.66,148.64,10.73,2290.34
PRECTOTCORR_SUM,2001,10,76.25,35.07,45.56,0.63,267.42,257.92,678.93,372.61,157.95,273.69,403.97,192.71,9.05,2695.51
PRECTOTCORR_SUM,2001,10,76.875,28.05,37.49,1.02,245.72,195.01,493.44,289.07,115.57,252.29,339.87,182.82,14.43,2194.78
PRECTOTCORR_SUM,2001,10,77.5,16,20.91,1.3,183.06,115.71,215.75,201.47,73.73,215.19,205.91,149.65,24.23,1422.91
PRECTOTCORR_SUM,2001,10.5,75,29.13,14.13,3,216.11,236.89,420.28,289.58,156.27,166.91,149.41,101.89,13.68,1797.28
PRECTOTCORR_SUM,2001,10.5,75.625,21.8,17.84,1.34,241.64,226.54,495.49,320.9,177.88,185.6,218.63,118.7,10.25,2036.61
PRECTOTCORR_SUM,2001,10.5,76.25,23.6,23.99,0.78,245.4,203.09,530.54,324.01,167.8,193.63,292.25,146.01,10.09,2161.19
PRECTOTCORR_SUM,2001,10.5,76.875,16.75,18.81,1.19,216.14,124.11,324.01,196.95,90.66,153.09,238.08,146.17,14.93,1540.89
PRECTOTCORR_SUM,2001,10.5,77.5,8.26,9.52,1.14,146.46,61.45,103.15,111.63,40,117.37,144.75,124.56,21.59,889.88
PRECTOTCORR_SUM,2001,11,75,16.95,10.92,2.23,205.06,258.77,505.79,354.12,199.88,168.31,152.93,99.74,11.33,1986.03
PRECTOTCORR_SUM,2001,11,75.625,15.76,9.95,1.01,231.7,230.08,504.82,367.6,223.27,168.35,189.12,103.1,9.77,2054.53
PRECTOTCORR_SUM,2001,11,76.25,16.98,9.73,0.79,232.56,168.7,416.01,309.38,188.82,151.37,214.49,113.35,10.43,1832.61
PRECTOTCORR_SUM,2001,11,76.875,10,6.65,1.26,206.58,76.45,185.68,134.93,73.82,104.31,163.93,119.05,15.38,1098.04
PRECTOTCORR_SUM,2001,11,77.5,3.75,3.03,1.15,147.93,36.25,41.92,70.31,26.98,87.59,114.32,110.11,21.24,664.58
PRECTOTCORR_SUM,2001,11.5,75,11.25,8.55,1.37,187.83,286.84,622.91,475.15,276.16,182.78,176.49,108.26,11.11,2348.7
PRECTOTCORR_SUM,2001,11.5,75.625,13.86,6.53,0.68,215.01,250.25,584.98,475.17,294.01,177.34,195.88,103.58,9.21,2326.5
PRECTOTCORR_SUM,2001,11.5,76.25,14.08,4.14,0.66,218.44,154.28,378.17,326.5,210.1,140.67,177.94,94.56,9.06,1728.6
PRECTOTCORR_SUM,2001,11.5,76.875,7.64,2.37,1.17,206.89,60.55,123.82,116.97,68.59,101.92,129.72,96.95,13.83,930.42
PRECTOTCORR_SUM,2001,11.5,77.5,2.45,0.99,1.13,179.32,36.78,31.9,74.02,31.11,112.01,115.38,98.89,21.04,705.02
PRECTOTCORR_SUM,2001,12,75,9.12,5.9,0.7,175.23,294.74,736.65,621.61,359.11,201.82,201.74,124.79,10.76,2742.17
PRECTOTCORR_SUM,2001,12,75.625,10.97,3.77,0.38,194.45,250.6,675.17,594.97,362.03,192.81,201.3,109.33,7.89,2603.67
PRECTOTCORR_SUM,2001,12,76.25,10.44,1.8,0.55,196.03,136.01,366.49,345.1,220.23,145.99,148.62,76.89,7.06,1655.21
PRECTOTCORR_SUM,2001,12,76.875,5.9,0.94,0.98,210.17,57.01,95.36,119.71,69.99,130.29,109.97,69.87,10.92,881.11
PRECTOTCORR_SUM,2001,12,77.5,2,0.36,1.08,219.12,44.52,32.99,91.84,43.57,162.31,121.62,76.48,19.35,815.24
PRECTOTCORR_SUM,2001,12.5,75,5.39,2.82,0.27,166.5,269.83,874.61,782.56,460.35,225.59,216.9,128.11,7.08,3140.01
PRECTOTCORR_SUM,2001,12.5,75.625,6.19,1.5,0.19,173.96,224.61,780.85,714.22,434.09,212.83,198.83,105.12,4.81,2857.2
PRECTOTCORR_SUM,2001,12.5,76.25,6.34,0.81,0.45,170.01,112.95,354.02,357.07,222.37,159.93,126.99,60.8,5.03,1576.77
PRECTOTCORR_SUM,2001,12.5,76.875,3.92,0.44,0.89,216.83,54.83,75.12,125.96,73.6,173.52,102.4,47.41,8.05,882.97
PRECTOTCORR_SUM,2001,12.5,77.5,1.46,0.16,1.02,250.68,50.22,32.09,104.83,56.58,213.91,126.02,50.91,16.56,904.44
PRECTOTCORR_SUM,2001,8.5,75,41.73,29.35,2.72,199.78,198.87,322.6,241.47,139.88,227.54,175.22,102.74,24.88,1706.78
PRECTOTCORR_SUM,2001,8.5,75.625,37.23,34.37,2.35,250.46,215.75,394.84,284.12,167.56,303.77,240.38,122.92,27.5,2081.25
PRECTOTCORR_SUM,2001,8.5,76.25,30.97,36.9,3.05,263.52,209.28,368.98,293.71,176.76,382.62,256.29,142.08,33.23,2197.39
PRECTOTCORR_SUM,2001,8.5,76.875,23.57,32.56,3.81,247.04,192.75,304.94,313.92,177.68,456.32,238.54,145.35,35.19,2171.67
PRECTOTCORR_SUM,2001,8.5,77.5,22.85,30.47,4.15,239.27,176.44,254.8,310.96,164.32,455.67,211.81,141.63,39.23,2051.6
PRECTOTCORR_SUM,2001,9,75,35.09,27.5,2.94,188.28,200.66,328.66,248.97,147.72,209.52,164.44,99.45,20.59,1673.82
PRECTOTCORR_SUM,2001,9,75.625,34.06,33.78,2.66,249.61,224.3,425.47,304.35,181.68,293.16,246.82,129.07,20.79,2145.75
PRECTOTCORR_SUM,2001,9,76.25,36.39,45.14,2.53,281.41,239.93,483.81,334.62,176.06,373.85,322.82,171.64,23.53,2491.73
PRECTOTCORR_SUM,2001,9,76.875,30.21,41.91,2.56,264.04,220,419.12,340.03,160.67,431.02,307.57,173.84,26.9,2417.87
PRECTOTCORR_SUM,2001,9,77.5,23.36,32.31,3.21,240.63,180.27,285.03,316.54,147.29,427.26,232.9,154.98,36.68,2080.46
PRECTOTCORR_SUM,2001,9.5,75,30.25,23.76,2.9,188.6,203.42,346.45,259.63,154.74,202.55,167.26,108.54,17.38,1705.48
PRECTOTCORR_SUM,2001,9.5,75.625,35.29,38.75,1.89,247.35,247.68,536.82,341.78,173.5,290.64,308.89,158.63,13.38,2394.6
PRECTOTCORR_SUM,2001,9.5,76.25,41.87,57.04,1,287.22,279.88,680.1,386.58,157.95,351.14,436.87,212.35,12.41,2904.41
PRECTOTCORR_SUM,2001,9.5,76.875,35.07,48.79,1.31,272.89,237.77,543.3,348.2,138.94,363.54,380.19,199.88,17.99,2587.87
PRECTOTCORR_SUM,2001,9.5,77.5,22.36,30.71,1.96,227.16,166.91,297.96,288.26,116.46,343.09,246.9,165.06,29.99,1936.82
PRECTOTCORR_SUM,2002,10,75,6,13.49,15.12,63.45,247.8,253.86,145.26,232.37,39.85,317.16,113.57,9.89,1457.82
PRECTOTCORR_SUM,2002,10,75.625,8.61,10.99,14.04,73.76,300.18,323.48,186.96,396.08,94.81,410.32,120.01,3.15,1942.39
PRECTOTCORR_SUM,2002,10,76.25,12.6,14.19,13.35,82.19,322.83,391.55,216.26,512.41,147.09,479.03,135.47,0.51,2327.48
PRECTOTCORR_SUM,2002,10,76.875,10.58,20.2,14.11,67.49,247.2,292.38,147.11,364.18,110.19,412.03,122.42,1.76,1809.65
PRECTOTCORR_SUM,2002,10,77.5,6.54,41.97,13.3,38.63,158.88,164.42,56.78,137.2,51.95,305.47,93.11,7.78,1076.03
PRECTOTCORR_SUM,2002,10.5,75,4.8,9.08,10.95,54.12,261.95,320.32,156.54,238.87,46.73,334.98,98,9.25,1545.59
